match_id,home_team_id,away_team_id,date,home_team_goal,away_team_goal,home_team_build_up_play_speed,home_team_build_up_play_dribbling,home_team_build_up_play_passing,home_team_chance_creationg_passing,home_team_chance_creation_crossing,home_team_chance_creation_shooting,home_team_defence_pressure,home_team_defence_aggression,home_team_defence_team_width,away_team_build_up_play_speed,away_team_build_up_play_dribbling,away_team_build_up_play_passing,away_team_chance_creationg_passing,away_team_chance_creation_crossing,away_team_chance_creation_shooting,away_team_defence_pressure,away_team_defence_aggression,away_team_defence_team_width
1712488,8640,10217,2014-11-01 00:00:00.000000,1,0,67,35.0,40,53,53,55,50,62,55,58,47.0,55,55,52,44,57,50,52
1712489,9908,8277,2014-11-02 00:00:00.000000,3,1,50,50.0,52,55,49,52,45,49,47,53,55.0,32,53,54,56,42,54,62
1712491,8674,9761,2014-11-02 00:00:00.000000,1,0,48,42.0,38,57,59,45,49,47,53,46,44.0,54,32,42,42,43,39,50
1712495,10228,6433,2014-11-08 00:00:00.000000,2,2,53,48.0,46,65,43,46,46,44,48,55,47.0,42,37,42,53,43,47,51
1712496,9761,10229,2014-11-08 00:00:00.000000,0,1,46,44.0,54,32,42,42,43,39,50,52,38.0,46,60,56,52,50,61,55
1712497,7788,8593,2014-11-09 00:00:00.000000,2,4,45,39.0,42,46,56,57,42,49,47,40,40.0,30,51,55,39,64,53,64
1712499,6413,8674,2014-11-08 00:00:00.000000,2,0,57,41.0,39,57,50,54,58,60,63,48,42.0,38,57,59,45,49,47,53
1712500,8277,10235,2014-11-09 00:00:00.000000,0,0,53,55.0,32,53,54,56,42,54,62,54,40.0,60,48,67,50,43,43,40
1712501,9791,8640,2014-11-09 00:00:00.000000,1,2,46,55.0,32,48,58,59,60,62,47,67,35.0,40,53,53,55,50,62,55
1712503,10229,8277,2014-11-22 00:00:00.000000,1,0,52,38.0,46,60,56,52,50,61,55,53,55.0,32,53,54,56,42,54,62
1712504,6433,9761,2014-11-22 00:00:00.000000,2,0,55,47.0,42,37,42,53,43,47,51,46,44.0,54,32,42,42,43,39,50
1712506,8593,10228,2014-11-22 00:00:00.000000,4,1,40,40.0,30,51,55,39,64,53,64,53,48.0,46,65,43,46,46,44,48
1712507,8674,8640,2014-11-23 00:00:00.000000,1,1,48,42.0,38,57,59,45,49,47,53,67,35.0,40,53,53,55,50,62,55
1712508,6413,8611,2014-11-23 00:00:00.000000,1,2,57,41.0,39,57,50,54,58,60,63,38,39.0,34,63,65,37,44,41,55
1712509,9791,10217,2014-11-23 00:00:00.000000,3,1,46,55.0,32,48,58,59,60,62,47,58,47.0,55,55,52,44,57,50,52
1712510,9908,7788,2014-11-23 00:00:00.000000,1,3,50,50.0,52,55,49,52,45,49,47,45,39.0,42,46,56,57,42,49,47
1712512,10228,9791,2014-11-29 00:00:00.000000,0,1,53,48.0,46,65,43,46,46,44,48,46,55.0,32,48,58,59,60,62,47
1712513,9761,9908,2014-11-29 00:00:00.000000,1,5,46,44.0,54,32,42,42,43,39,50,50,50.0,52,55,49,52,45,49,47
1712514,8277,6433,2014-11-29 00:00:00.000000,2,2,53,55.0,32,53,54,56,42,54,62,55,47.0,42,37,42,53,43,47,51
1712515,7788,10229,2014-11-29 00:00:00.000000,0,2,45,39.0,42,46,56,57,42,49,47,52,38.0,46,60,56,52,50,61,55
1712516,10217,8593,2014-11-30 00:00:00.000000,1,1,58,47.0,55,55,52,44,57,50,52,40,40.0,30,51,55,39,64,53,64
1712518,8611,8674,2014-11-30 00:00:00.000000,1,2,38,39.0,34,63,65,37,44,41,55,48,42.0,38,57,59,45,49,47,53
1712519,8640,10235,2014-12-17 00:00:00.000000,4,3,67,35.0,40,53,53,55,50,62,55,54,40.0,60,48,67,50,43,43,40
1712520,10229,6433,2014-12-06 00:00:00.000000,2,0,52,38.0,46,60,56,52,50,61,55,55,47.0,42,37,42,53,43,47,51
1712522,7788,9761,2014-12-06 00:00:00.000000,0,1,45,39.0,42,46,56,57,42,49,47,46,44.0,54,32,42,42,43,39,50
1712525,6413,10217,2014-12-07 00:00:00.000000,3,1,57,41.0,39,57,50,54,58,60,63,58,47.0,55,55,52,44,57,50,52
1712526,9908,9791,2014-12-07 00:00:00.000000,2,4,50,50.0,52,55,49,52,45,49,47,46,55.0,32,48,58,59,60,62,47
1712527,8674,10228,2014-12-07 00:00:00.000000,1,1,48,42.0,38,57,59,45,49,47,53,53,48.0,46,65,43,46,46,44,48
1712528,8277,8611,2014-12-07 00:00:00.000000,2,2,53,55.0,32,53,54,56,42,54,62,38,39.0,34,63,65,37,44,41,55
1712530,9761,10228,2014-12-13 00:00:00.000000,0,2,46,44.0,54,32,42,42,43,39,50,53,48.0,46,65,43,46,46,44,48
1712532,10235,10229,2014-12-14 00:00:00.000000,2,2,54,40.0,60,48,67,50,43,43,40,52,38.0,46,60,56,52,50,61,55
1712533,6433,7788,2014-12-13 00:00:00.000000,1,2,55,47.0,42,37,42,53,43,47,51,45,39.0,42,46,56,57,42,49,47
1712534,8593,9908,2014-12-14 00:00:00.000000,3,1,40,40.0,30,51,55,39,64,53,64,50,50.0,52,55,49,52,45,49,47
1712535,8640,8611,2014-12-14 00:00:00.000000,2,0,67,35.0,40,53,53,55,50,62,55,38,39.0,34,63,65,37,44,41,55
1712536,8674,8277,2014-12-14 00:00:00.000000,1,1,48,42.0,38,57,59,45,49,47,53,53,55.0,32,53,54,56,42,54,62
1712538,10228,10217,2014-12-19 00:00:00.000000,0,0,53,48.0,46,65,43,46,46,44,48,58,47.0,55,55,52,44,57,50,52
1712539,7788,6413,2014-12-20 00:00:00.000000,2,1,45,39.0,42,46,56,57,42,49,47,57,41.0,39,57,50,54,58,60,63
1712541,8640,6433,2014-12-20 00:00:00.000000,5,0,67,35.0,40,53,53,55,50,62,55,55,47.0,42,37,42,53,43,47,51
1712542,10229,9908,2014-12-20 00:00:00.000000,0,3,52,38.0,46,60,56,52,50,61,55,50,50.0,52,55,49,52,45,49,47
1712543,8277,9791,2014-12-21 00:00:00.000000,3,0,53,55.0,32,53,54,56,42,54,62,46,55.0,32,48,58,59,60,62,47
1712544,9761,10235,2014-12-21 00:00:00.000000,0,1,46,44.0,54,32,42,42,43,39,50,54,40.0,60,48,67,50,43,43,40
1712547,8593,8674,2015-01-16 00:00:00.000000,2,0,35,43.0,39,58,55,30,64,53,59,55,32.0,55,57,59,54,49,47,53
1712548,6413,9761,2015-01-17 00:00:00.000000,4,1,45,35.0,56,57,50,58,58,60,63,45,49.0,59,32,42,54,36,39,40
1712549,10229,6631,2015-01-17 00:00:00.000000,2,0,50,46.0,58,67,56,50,50,61,55,39,33.0,62,62,66,48,51,58,55
1712550,10217,7788,2015-01-17 00:00:00.000000,2,2,56,40.0,66,55,52,38,40,50,52,43,36.0,57,46,50,38,42,49,47
1712551,8277,8640,2015-01-17 00:00:00.000000,0,1,57,40.0,48,53,37,71,60,58,62,67,43.0,43,53,44,28,40,40,48
1712552,8525,6433,2015-01-18 00:00:00.000000,1,0,51,36.0,63,48,53,52,43,45,47,58,38.0,64,37,42,52,43,47,51
1712553,9908,10228,2015-01-18 00:00:00.000000,1,2,50,39.0,54,55,64,28,54,58,47,54,40.0,56,65,43,44,46,44,48
1712554,10235,8611,2015-01-18 00:00:00.000000,3,1,50,33.0,48,48,67,31,43,46,40,48,40.0,43,43,58,39,44,41,55
1712555,9791,10218,2015-01-18 00:00:00.000000,0,3,50,36.0,61,48,58,59,60,62,47,53,41.0,69,48,45,43,29,41,36
1712556,8611,9791,2015-01-23 00:00:00.000000,2,0,48,40.0,43,43,58,39,44,41,55,50,36.0,61,48,58,59,60,62,47
1712557,7788,8640,2015-01-24 00:00:00.000000,1,2,43,36.0,57,46,50,38,42,49,47,67,43.0,43,53,44,28,40,40,48
1712558,6631,10218,2015-01-24 00:00:00.000000,1,0,39,33.0,62,62,66,48,51,58,55,53,41.0,69,48,45,43,29,41,36
1712559,6413,10229,2015-01-24 00:00:00.000000,1,1,45,35.0,56,57,50,58,58,60,63,50,46.0,58,67,56,50,50,61,55
1712560,10228,8277,2015-01-24 00:00:00.000000,4,1,54,40.0,56,65,43,44,46,44,48,57,40.0,48,53,37,71,60,58,62
1712561,8593,10235,2015-01-25 00:00:00.000000,0,0,35,43.0,39,58,55,30,64,53,59,50,33.0,48,48,67,31,43,46,40
1712562,9761,8525,2015-01-25 00:00:00.000000,0,0,45,49.0,59,32,42,54,36,39,40,51,36.0,63,48,53,52,43,45,47
1712563,8674,9908,2015-01-25 00:00:00.000000,2,2,55,32.0,55,57,59,54,49,47,53,50,39.0,54,55,64,28,54,58,47
1712564,6433,10217,2015-01-25 00:00:00.000000,1,0,58,38.0,64,37,42,52,43,47,51,56,40.0,66,55,52,38,40,50,52
1712403,10235,10228,2014-08-15 00:00:00.000000,1,1,54,40.0,60,48,67,50,43,43,40,53,48.0,46,65,43,46,46,44,48
1712404,8640,9761,2014-08-16 00:00:00.000000,6,1,67,35.0,40,53,53,55,50,62,55,46,44.0,54,32,42,42,43,39,50
1712406,8611,10217,2014-08-16 00:00:00.000000,2,2,38,39.0,34,63,65,37,44,41,55,58,47.0,55,55,52,44,57,50,52
1712407,8277,7788,2014-08-16 00:00:00.000000,2,2,53,55.0,32,53,54,56,42,54,62,45,39.0,42,46,56,57,42,49,47
1712408,10229,8593,2014-08-17 00:00:00.000000,1,3,52,38.0,46,60,56,52,50,61,55,40,40.0,30,51,55,39,64,53,64
1712411,8674,9791,2014-08-17 00:00:00.000000,3,1,48,42.0,38,57,59,45,49,47,53,46,55.0,32,48,58,59,60,62,47
1712565,8674,6433,2015-01-31 00:00:00.000000,2,0,55,32.0,55,57,59,54,49,47,53,58,38.0,64,37,42,52,43,47,51
1712566,8640,8525,2015-01-31 00:00:00.000000,2,1,67,43.0,43,53,44,28,40,40,48,51,36.0,63,48,53,52,43,45,47
1712567,6631,10228,2015-01-30 00:00:00.000000,0,0,39,33.0,62,62,66,48,51,58,55,54,40.0,56,65,43,44,46,44,48
1712568,10218,9761,2015-01-31 00:00:00.000000,0,0,53,41.0,69,48,45,43,29,41,36,45,49.0,59,32,42,54,36,39,40
1712569,8611,7788,2015-01-31 00:00:00.000000,2,1,48,40.0,43,43,58,39,44,41,55,43,36.0,57,46,50,38,42,49,47
1712570,10235,10217,2015-02-01 00:00:00.000000,2,1,50,33.0,48,48,67,31,43,46,40,56,40.0,66,55,52,38,40,50,52
1712571,9908,6413,2015-02-01 00:00:00.000000,0,2,50,39.0,54,55,64,28,54,58,47,45,35.0,56,57,50,58,58,60,63
1712572,8277,8593,2015-02-01 00:00:00.000000,1,0,57,40.0,48,53,37,71,60,58,62,35,43.0,39,58,55,30,64,53,59
1712573,10229,9791,2015-02-01 00:00:00.000000,3,1,50,46.0,58,67,56,50,50,61,55,50,36.0,61,48,58,59,60,62,47
1712574,6433,10218,2015-02-03 00:00:00.000000,0,0,58,38.0,64,37,42,52,43,47,51,53,41.0,69,48,45,43,29,41,36
1712575,9761,8640,2015-02-03 00:00:00.000000,0,2,45,49.0,59,32,42,54,36,39,40,67,43.0,43,53,44,28,40,40,48
1712576,10228,10235,2015-02-04 00:00:00.000000,3,1,54,40.0,56,65,43,44,46,44,48,50,33.0,48,48,67,31,43,46,40
1712577,8525,9908,2015-02-04 00:00:00.000000,1,0,51,36.0,63,48,53,52,43,45,47,50,39.0,54,55,64,28,54,58,47
1712578,6413,6631,2015-02-04 00:00:00.000000,4,0,45,35.0,56,57,50,58,58,60,63,39,33.0,62,62,66,48,51,58,55
1712579,7788,8277,2015-02-04 00:00:00.000000,0,2,43,36.0,57,46,50,38,42,49,47,57,40.0,48,53,37,71,60,58,62
1712580,10217,8611,2015-02-04 00:00:00.000000,2,0,56,40.0,66,55,52,38,40,50,52,48,40.0,43,43,58,39,44,41,55
1712581,9791,8674,2015-02-05 00:00:00.000000,2,2,50,36.0,61,48,58,59,60,62,47,55,32.0,55,57,59,54,49,47,53
1712582,8593,10229,2015-02-05 00:00:00.000000,0,1,35,43.0,39,58,55,30,64,53,59,50,46.0,58,67,56,50,50,61,55
1712583,6631,10217,2015-02-07 00:00:00.000000,0,0,39,33.0,62,62,66,48,51,58,55,56,40.0,66,55,52,38,40,50,52
1712584,8611,10218,2015-02-07 00:00:00.000000,1,3,48,40.0,43,43,58,39,44,41,55,53,41.0,69,48,45,43,29,41,36
1712585,10228,6413,2015-02-07 00:00:00.000000,4,0,54,40.0,56,65,43,44,46,44,48,45,35.0,56,57,50,58,58,60,63
1712586,9761,8277,2015-02-07 00:00:00.000000,0,1,45,49.0,59,32,42,54,36,39,40,57,40.0,48,53,37,71,60,58,62
1712587,8640,9908,2015-02-07 00:00:00.000000,3,1,67,43.0,43,53,44,28,40,40,48,50,39.0,54,55,64,28,54,58,47
1712588,10235,7788,2015-02-08 00:00:00.000000,2,1,50,33.0,48,48,67,31,43,46,40,43,36.0,57,46,50,38,42,49,47
1712589,8525,9791,2015-02-08 00:00:00.000000,3,0,51,36.0,63,48,53,52,43,45,47,50,36.0,61,48,58,59,60,62,47
1712590,6433,8593,2015-02-08 00:00:00.000000,1,2,58,38.0,64,37,42,52,43,47,51,35,43.0,39,58,55,30,64,53,59
1712591,8674,10229,2015-02-08 00:00:00.000000,2,4,55,32.0,55,57,59,54,49,47,53,50,46.0,58,67,56,50,50,61,55
1712592,10229,8640,2015-02-13 00:00:00.000000,2,4,50,46.0,58,67,56,50,50,61,55,67,43.0,43,53,44,28,40,40,48
1712593,9791,10235,2015-02-14 00:00:00.000000,2,0,50,36.0,61,48,58,59,60,62,47,50,33.0,48,48,67,31,43,46,40
1712594,10218,8674,2015-02-14 00:00:00.000000,1,1,53,41.0,69,48,45,43,29,41,36,55,32.0,55,57,59,54,49,47,53
1712595,8277,8525,2015-02-14 00:00:00.000000,2,0,57,40.0,48,53,37,71,60,58,62,51,36.0,63,48,53,52,43,45,47
1712596,10217,9761,2015-02-14 00:00:00.000000,3,2,56,40.0,66,55,52,38,40,50,52,45,49.0,59,32,42,54,36,39,40
1712597,7788,10228,2015-02-15 00:00:00.000000,2,1,43,36.0,57,46,50,38,42,49,47,54,40.0,56,65,43,44,46,44,48
1712598,9908,6631,2015-02-15 00:00:00.000000,6,1,50,39.0,54,55,64,28,54,58,47,39,33.0,62,62,66,48,51,58,55
1712599,6413,6433,2015-02-15 00:00:00.000000,0,1,45,35.0,56,57,50,58,58,60,63,58,38.0,64,37,42,52,43,47,51
1712600,8593,8611,2015-02-15 00:00:00.000000,4,2,35,43.0,39,58,55,30,64,53,59,48,40.0,43,43,58,39,44,41,55
1712601,9761,7788,2015-02-20 00:00:00.000000,2,1,45,49.0,59,32,42,54,36,39,40,43,36.0,57,46,50,38,42,49,47
1712602,10217,6413,2015-02-21 00:00:00.000000,3,2,56,40.0,66,55,52,38,40,50,52,45,35.0,56,57,50,58,58,60,63
1712603,6433,10229,2015-02-21 00:00:00.000000,0,2,58,38.0,64,37,42,52,43,47,51,50,46.0,58,67,56,50,50,61,55
1712604,8640,6631,2015-02-22 00:00:00.000000,3,0,67,43.0,43,53,44,28,40,40,48,39,33.0,62,62,66,48,51,58,55
1712605,9791,9908,2015-02-21 00:00:00.000000,1,1,50,36.0,61,48,58,59,60,62,47,50,39.0,54,55,64,28,54,58,47
1712606,8525,8593,2015-02-22 00:00:00.000000,1,1,51,36.0,63,48,53,52,43,45,47,35,43.0,39,58,55,30,64,53,59
1712607,10228,8674,2015-02-22 00:00:00.000000,3,1,54,40.0,56,65,43,44,46,44,48,55,32.0,55,57,59,54,49,47,53
1712608,8611,8277,2015-02-22 00:00:00.000000,1,2,48,40.0,43,43,58,39,44,41,55,57,40.0,48,53,37,71,60,58,62
1712609,10235,10218,2015-02-22 00:00:00.000000,3,2,50,33.0,48,48,67,31,43,46,40,53,41.0,69,48,45,43,29,41,36
1712610,6631,6433,2015-02-27 00:00:00.000000,2,1,39,33.0,62,62,66,48,51,58,55,58,38.0,64,37,42,52,43,47,51
1712611,8277,6413,2015-02-28 00:00:00.000000,2,1,57,40.0,48,53,37,71,60,58,62,45,35.0,56,57,50,58,58,60,63
1712612,10229,8525,2015-02-28 00:00:00.000000,2,0,50,46.0,58,67,56,50,50,61,55,51,36.0,63,48,53,52,43,45,47
1712613,8611,9761,2015-02-28 00:00:00.000000,1,1,48,40.0,43,43,58,39,44,41,55,45,49.0,59,32,42,54,36,39,40
1712614,7788,9791,2015-02-28 00:00:00.000000,1,0,43,36.0,57,46,50,38,42,49,47,50,36.0,61,48,58,59,60,62,47
1712615,10218,10228,2015-03-01 00:00:00.000000,3,0,53,41.0,69,48,45,43,29,41,36,54,40.0,56,65,43,44,46,44,48
1712616,9908,10235,2015-03-01 00:00:00.000000,0,0,50,39.0,54,55,64,28,54,58,47,50,33.0,48,48,67,31,43,46,40
1712617,8674,10217,2015-03-01 00:00:00.000000,1,1,55,32.0,55,57,59,54,49,47,53,56,40.0,66,55,52,38,40,50,52
1712618,8640,8593,2015-03-01 00:00:00.000000,1,3,67,43.0,43,53,44,28,40,40,48,35,43.0,39,58,55,30,64,53,59
1712619,8525,8611,2015-03-06 00:00:00.000000,2,2,51,36.0,63,48,53,52,43,45,47,48,40.0,43,43,58,39,44,41,55
1712620,6413,7788,2015-03-07 00:00:00.000000,6,1,45,35.0,56,57,50,58,58,60,63,43,36.0,57,46,50,38,42,49,47
1712621,9791,8277,2015-03-07 00:00:00.000000,1,1,50,36.0,61,48,58,59,60,62,47,57,40.0,48,53,37,71,60,58,62
1712622,10217,10228,2015-03-07 00:00:00.000000,0,1,56,40.0,66,55,52,38,40,50,52,54,40.0,56,65,43,44,46,44,48
1712623,6433,8640,2015-03-07 00:00:00.000000,0,3,58,38.0,64,37,42,52,43,47,51,67,43.0,43,53,44,28,40,40,48
1712624,8674,6631,2015-03-08 00:00:00.000000,2,0,55,32.0,55,57,59,54,49,47,53,39,33.0,62,62,66,48,51,58,55
1712625,10235,9761,2015-03-08 00:00:00.000000,3,0,50,33.0,48,48,67,31,43,46,40,45,49.0,59,32,42,54,36,39,40
1712626,8593,10218,2015-03-08 00:00:00.000000,1,0,35,43.0,39,58,55,30,64,53,59,53,41.0,69,48,45,43,29,41,36
1712627,9908,10229,2015-03-08 00:00:00.000000,6,2,50,39.0,54,55,64,28,54,58,47,50,46.0,58,67,56,50,50,61,55
1712628,8277,10229,2015-03-13 00:00:00.000000,3,1,57,40.0,48,53,37,71,60,58,62,50,46.0,58,67,56,50,50,61,55
1712629,8640,8674,2015-03-15 00:00:00.000000,2,1,67,43.0,43,53,44,28,40,40,48,55,32.0,55,57,59,54,49,47,53
1712630,7788,9908,2015-03-14 00:00:00.000000,3,1,43,36.0,57,46,50,38,42,49,47,50,39.0,54,55,64,28,54,58,47
1712631,9761,6433,2015-03-14 00:00:00.000000,1,0,45,49.0,59,32,42,54,36,39,40,58,38.0,64,37,42,52,43,47,51
1712632,10218,8525,2015-03-14 00:00:00.000000,2,3,53,41.0,69,48,45,43,29,41,36,51,36.0,63,48,53,52,43,45,47
1712633,8611,6413,2015-03-14 00:00:00.000000,2,0,48,40.0,43,43,58,39,44,41,55,45,35.0,56,57,50,58,58,60,63
1712634,10228,8593,2015-03-15 00:00:00.000000,1,4,54,40.0,56,65,43,44,46,44,48,35,43.0,39,58,55,30,64,53,59
1712635,10217,9791,2015-03-15 00:00:00.000000,1,3,56,40.0,66,55,52,38,40,50,52,50,36.0,61,48,58,59,60,62,47
1712636,6631,10235,2015-03-15 00:00:00.000000,1,2,39,33.0,62,62,66,48,51,58,55,50,33.0,48,48,67,31,43,46,40
1712637,9908,9761,2015-03-20 00:00:00.000000,3,4,50,39.0,54,55,64,28,54,58,47,45,49.0,59,32,42,54,36,39,40
1712638,6433,8277,2015-03-21 00:00:00.000000,0,2,58,38.0,64,37,42,52,43,47,51,57,40.0,48,53,37,71,60,58,62
1712639,8525,6631,2015-03-21 00:00:00.000000,2,1,51,36.0,63,48,53,52,43,45,47,39,33.0,62,62,66,48,51,58,55
1712640,9791,10228,2015-03-21 00:00:00.000000,1,4,50,36.0,61,48,58,59,60,62,47,54,40.0,56,65,43,44,46,44,48
1712641,10229,7788,2015-03-21 00:00:00.000000,2,1,50,46.0,58,67,56,50,50,61,55,43,36.0,57,46,50,38,42,49,47
1712642,8593,10217,2015-03-22 00:00:00.000000,1,0,35,43.0,39,58,55,30,64,53,59,56,40.0,66,55,52,38,40,50,52
1712643,10235,8640,2015-03-22 00:00:00.000000,2,1,50,33.0,48,48,67,31,43,46,40,67,43.0,43,53,44,28,40,40,48
1712644,8674,8611,2015-03-22 00:00:00.000000,2,2,55,32.0,55,57,59,54,49,47,53,48,40.0,43,43,58,39,44,41,55
1712645,6413,10218,2015-03-22 00:00:00.000000,1,1,45,35.0,56,57,50,58,58,60,63,53,41.0,69,48,45,43,29,41,36
1712646,6413,8525,2015-04-04 00:00:00.000000,1,0,45,35.0,56,57,50,58,58,60,63,51,36.0,63,48,53,52,43,45,47
1712647,8277,8674,2015-04-04 00:00:00.000000,1,1,57,40.0,48,53,37,71,60,58,62,55,32.0,55,57,59,54,49,47,53
1712648,10228,9761,2015-04-04 00:00:00.000000,0,0,54,40.0,56,65,43,44,46,44,48,45,49.0,59,32,42,54,36,39,40
1712649,6631,9791,2015-04-04 00:00:00.000000,2,3,39,33.0,62,62,66,48,51,58,55,50,36.0,61,48,58,59,60,62,47
1712650,8611,8640,2015-04-04 00:00:00.000000,0,5,48,40.0,43,43,58,39,44,41,55,67,43.0,43,53,44,28,40,40,48
1712651,9908,8593,2015-04-05 00:00:00.000000,1,1,50,39.0,54,55,64,28,54,58,47,35,43.0,39,58,55,30,64,53,59
1712652,10229,10235,2015-04-05 00:00:00.000000,1,4,50,46.0,58,67,56,50,50,61,55,50,33.0,48,48,67,31,43,46,40
1712653,10218,10217,2015-04-05 00:00:00.000000,2,3,53,41.0,69,48,45,43,29,41,36,56,40.0,66,55,52,38,40,50,52
1712654,7788,6433,2015-04-05 00:00:00.000000,1,0,43,36.0,57,46,50,38,42,49,47,58,38.0,64,37,42,52,43,47,51
1712412,9791,7788,2014-08-22 00:00:00.000000,0,1,46,55.0,32,48,58,59,60,62,47,45,39.0,42,46,56,57,42,49,47
1712415,10235,9908,2014-08-24 00:00:00.000000,1,2,54,40.0,60,48,67,50,43,43,40,50,50.0,52,55,49,52,45,49,47
1712417,6413,8277,2014-08-24 00:00:00.000000,2,1,57,41.0,39,57,50,54,58,60,63,53,55.0,32,53,54,56,42,54,62
1712418,9761,8611,2014-08-24 00:00:00.000000,1,1,46,44.0,54,32,42,42,43,39,50,38,39.0,34,63,65,37,44,41,55
1712419,10217,8674,2014-08-24 00:00:00.000000,3,0,58,47.0,55,55,52,44,57,50,52,48,42.0,38,57,59,45,49,47,53
1712420,8593,8640,2014-08-24 00:00:00.000000,1,3,40,40.0,30,51,55,39,64,53,64,67,35.0,40,53,53,55,50,62,55
1712655,8640,6413,2015-04-10 00:00:00.000000,3,1,67,43.0,43,53,44,28,40,40,48,45,35.0,56,57,50,58,58,60,63
1712656,10218,8277,2015-04-11 00:00:00.000000,1,3,53,41.0,69,48,45,43,29,41,36,57,40.0,48,53,37,71,60,58,62
1712657,10228,10229,2015-04-11 00:00:00.000000,5,2,54,40.0,56,65,43,44,46,44,48,50,46.0,58,67,56,50,50,61,55
1712658,9761,6631,2015-04-11 00:00:00.000000,2,2,45,49.0,59,32,42,54,36,39,40,39,33.0,62,62,66,48,51,58,55
1712659,9791,8593,2015-04-11 00:00:00.000000,0,2,50,36.0,61,48,58,59,60,62,47,35,43.0,39,58,55,30,64,53,59
1712660,8525,10235,2015-04-12 00:00:00.000000,2,2,51,36.0,63,48,53,52,43,45,47,50,33.0,48,48,67,31,43,46,40
1712661,6433,8611,2015-04-12 00:00:00.000000,1,3,58,38.0,64,37,42,52,43,47,51,48,40.0,43,43,58,39,44,41,55
1712662,8674,7788,2015-04-12 00:00:00.000000,3,2,55,32.0,55,57,59,54,49,47,53,43,36.0,57,46,50,38,42,49,47
1712663,10217,9908,2015-04-12 00:00:00.000000,2,0,56,40.0,66,55,52,38,40,50,52,50,39.0,54,55,64,28,54,58,47
1712664,7788,10218,2015-04-17 00:00:00.000000,1,1,43,36.0,57,46,50,38,42,49,47,53,41.0,69,48,45,43,29,41,36
1712665,10229,10217,2015-04-18 00:00:00.000000,3,1,50,46.0,58,67,56,50,50,61,55,56,40.0,66,55,52,38,40,50,52
1712666,8640,10228,2015-04-18 00:00:00.000000,4,1,67,43.0,43,53,44,28,40,40,48,54,40.0,56,65,43,44,46,44,48
1712667,8277,6631,2015-04-18 00:00:00.000000,3,0,57,40.0,48,53,37,71,60,58,62,39,33.0,62,62,66,48,51,58,55
1712668,8525,8674,2015-04-18 00:00:00.000000,1,4,51,36.0,63,48,53,52,43,45,47,55,32.0,55,57,59,54,49,47,53
1712669,10235,6433,2015-04-19 00:00:00.000000,0,1,50,33.0,48,48,67,31,43,46,40,58,38.0,64,37,42,52,43,47,51
1712670,9791,6413,2015-04-19 00:00:00.000000,2,0,50,36.0,61,48,58,59,60,62,47,45,35.0,56,57,50,58,58,60,63
1712671,8593,9761,2015-04-19 00:00:00.000000,0,0,35,43.0,39,58,55,30,64,53,59,45,49.0,59,32,42,54,36,39,40
1712672,9908,8611,2015-04-19 00:00:00.000000,1,0,50,39.0,54,55,64,28,54,58,47,48,40.0,43,43,58,39,44,41,55
1712673,10217,8277,2015-04-24 00:00:00.000000,1,0,56,40.0,66,55,52,38,40,50,52,57,40.0,48,53,37,71,60,58,62
1712674,10228,8525,2015-04-25 00:00:00.000000,1,1,54,40.0,56,65,43,44,46,44,48,51,36.0,63,48,53,52,43,45,47
1712675,9761,9791,2015-04-25 00:00:00.000000,1,3,45,49.0,59,32,42,54,36,39,40,50,36.0,61,48,58,59,60,62,47
1712676,6433,9908,2015-04-25 00:00:00.000000,0,2,58,38.0,64,37,42,52,43,47,51,50,39.0,54,55,64,28,54,58,47
1712677,10218,8640,2015-04-25 00:00:00.000000,2,3,53,41.0,69,48,45,43,29,41,36,67,43.0,43,53,44,28,40,40,48
1712678,6631,7788,2015-04-26 00:00:00.000000,0,0,39,33.0,62,62,66,48,51,58,55,43,36.0,57,46,50,38,42,49,47
1712679,6413,8593,2015-04-26 00:00:00.000000,1,1,45,35.0,56,57,50,58,58,60,63,35,43.0,39,58,55,30,64,53,59
1712680,8674,10235,2015-04-26 00:00:00.000000,1,1,55,32.0,55,57,59,54,49,47,53,50,33.0,48,48,67,31,43,46,40
1712681,8611,10229,2015-04-26 00:00:00.000000,0,2,48,40.0,43,43,58,39,44,41,55,50,46.0,58,67,56,50,50,61,55
1712682,9908,10218,2015-05-10 00:00:00.000000,2,2,50,39.0,54,55,64,28,54,58,47,53,41.0,69,48,45,43,29,41,36
1712683,10235,8277,2015-05-11 00:00:00.000000,1,4,50,33.0,48,48,67,31,43,46,40,57,40.0,48,53,37,71,60,58,62
1712684,10229,9761,2015-05-10 00:00:00.000000,3,2,50,46.0,58,67,56,50,50,61,55,45,49.0,59,32,42,54,36,39,40
1712685,8525,10217,2015-05-10 00:00:00.000000,1,0,51,36.0,63,48,53,52,43,45,47,56,40.0,66,55,52,38,40,50,52
1712686,6433,10228,2015-05-10 00:00:00.000000,1,1,58,38.0,64,37,42,52,43,47,51,54,40.0,56,65,43,44,46,44,48
1712687,8593,7788,2015-05-10 00:00:00.000000,3,0,35,43.0,39,58,55,30,64,53,59,43,36.0,57,46,50,38,42,49,47
1712688,8640,9791,2015-05-10 00:00:00.000000,2,0,67,43.0,43,53,44,28,40,40,48,50,36.0,61,48,58,59,60,62,47
1712689,8674,6413,2015-05-10 00:00:00.000000,0,1,55,32.0,55,57,59,54,49,47,53,45,35.0,56,57,50,58,58,60,63
